YearMonth,Year,Month_num,Month,Country,Overnight_stays
2017M01,2017,1,January,Total,329468.0
2017M01,2017,1,January,Iceland,768.0
2017M01,2017,1,January,Foreigners,4550.0
2017M01,2017,1,January,Austria,73629.0
2017M01,2017,1,January,Australia,1112.0
2017M01,2017,1,January,United States of America,373.0
2017M01,2017,1,January,Belgium,96861.0
2017M01,2017,1,January,Brazil,67.0
2017M01,2017,1,January,United Kingdom,3338.0
2017M01,2017,1,January,Bulgaria,213.0
2017M01,2017,1,January,Denmark,839.0
2017M01,2017,1,January,Estonia,9484.0
2017M01,2017,1,January,Finland,305.0
2017M01,2017,1,January,France,204.0
2017M01,2017,1,January,Faroe Island,274.0
2017M01,2017,1,January,Greece,6758.0
2017M01,2017,1,January,Greenland,914.0
2017M01,2017,1,January,Netherlands,3235.0
2017M01,2017,1,January,India,32203.0
2017M01,2017,1,January,Ireland,194.0
2017M01,2017,1,January,Israel,2537.0
2017M01,2017,1,January,Italy,12526.0
2017M01,2017,1,January,Japan,4740.0
2017M01,2017,1,January,Canada,23272.0
2017M01,2017,1,January,People's Republic of China,42.0
2017M01,2017,1,January,Croatia,1.0
2017M01,2017,1,January,Cyprus,62.0
2017M01,2017,1,January,Latvia,469.0
2017M01,2017,1,January,Lithuania,36.0
2017M01,2017,1,January,Luxembourg,12.0
2017M01,2017,1,January,Malta,3538.0
2017M01,2017,1,January,Norway,208.0
2017M01,2017,1,January,New Zealand,215.0
2017M01,2017,1,January,Portugal,847.0
2017M01,2017,1,January,Poland,153.0
2017M01,2017,1,January,Romania,741.0
2017M01,2017,1,January,Russia,184.0
2017M01,2017,1,January,Slovakia,68.0
2017M01,2017,1,January,Slovenia,4808.0
2017M01,2017,1,January,Spain,167.0
2017M01,2017,1,January,South Africa,2316.0
2017M01,2017,1,January,Republic of South Korea,3533.0
2017M01,2017,1,January,Sweden,3934.0
2017M01,2017,1,January,Switzerland (incl.Liechtenstein),163.0
2017M01,2017,1,January,Czech Republic,106.0
2017M01,2017,1,January,Turkey,783.0
2017M01,2017,1,January,Hungary,101.0
2017M01,2017,1,January,Ukraine,297265.0
2017M01,2017,1,January,Germany,18497.0
2017M01,2017,1,January,Other African countries,354.0
2017M01,2017,1,January,Other Asian countries,7875.0
2017M01,2017,1,January,Other European Countries,847.0
2017M01,2017,1,January,Other Oceania and other territories,37.0
2017M01,2017,1,January,Other South and Central American countries,975.0
2017M01,2017,1,January,Total,2669.0
2017M01,2017,1,January,Iceland,7.0
2017M01,2017,1,January,Foreigners,63.0
2017M01,2017,1,January,Austria,342.0
2017M01,2017,1,January,Australia,7.0
2017M01,2017,1,January,Belgium,185.0
2017M01,2017,1,January,United Kingdom,24.0
2017M01,2017,1,January,Denmark,2.0
2017M01,2017,1,January,Estonia,68.0
2017M01,2017,1,January,Finland,1.0
2017M01,2017,1,January,Greece,39.0
2017M01,2017,1,January,Greenland,13.0
2017M01,2017,1,January,Netherlands,18.0
2017M01,2017,1,January,India,900.0
2017M01,2017,1,January,Ireland,1.0
2017M01,2017,1,January,Israel,14.0
2017M01,2017,1,January,Italy,91.0
2017M01,2017,1,January,Japan,42.0
2017M01,2017,1,January,Canada,346.0
2017M01,2017,1,January,People's Republic of China,2.0
2017M01,2017,1,January,Latvia,2.0
2017M01,2017,1,January,Malta,7.0
2017M01,2017,1,January,New Zealand,2.0
2017M01,2017,1,January,Portugal,2.0
2017M01,2017,1,January,Poland,2.0
2017M01,2017,1,January,Romania,6.0
2017M01,2017,1,January,Russia,2.0
2017M01,2017,1,January,Slovakia,3.0
2017M01,2017,1,January,Slovenia,28.0
2017M01,2017,1,January,South Africa,87.0
2017M01,2017,1,January,Republic of South Korea,44.0
2017M01,2017,1,January,Sweden,18.0
2017M01,2017,1,January,Switzerland (incl.Liechtenstein),11.0
2017M01,2017,1,January,Czech Republic,3.0
2017M01,2017,1,January,Turkey,34.0
2017M01,2017,1,January,Hungary,7.0
2017M01,2017,1,January,Ukraine,1769.0
2017M01,2017,1,January,Germany,112.0
2017M01,2017,1,January,Other Asian countries,126.0
2017M01,2017,1,January,Other South and Central American countries,8.0
2017M01,2017,1,January,Total,223657.0
2017M01,2017,1,January,Iceland,431.0
2017M01,2017,1,January,Foreigners,2700.0
2017M01,2017,1,January,Austria,55432.0
2017M01,2017,1,January,Australia,602.0
2017M01,2017,1,January,United States of America,288.0
2017M01,2017,1,January,Belgium,82663.0
2017M01,2017,1,January,Brazil,55.0
2017M01,2017,1,January,United Kingdom,2221.0
2017M01,2017,1,January,Bulgaria,167.0
2017M01,2017,1,January,Denmark,715.0
2017M01,2017,1,January,Estonia,5898.0
2017M01,2017,1,January,Finland,288.0
2017M01,2017,1,January,France,184.0
2017M01,2017,1,January,Faroe Island,193.0
2017M01,2017,1,January,Greece,4564.0
2017M01,2017,1,January,Greenland,495.0
2017M01,2017,1,January,Netherlands,2851.0
2017M01,2017,1,January,India,11820.0
2017M01,2017,1,January,Ireland,132.0
2017M01,2017,1,January,Israel,1393.0
2017M01,2017,1,January,Italy,6508.0
2017M01,2017,1,January,Japan,2793.0
2017M01,2017,1,January,Canada,8699.0
2017M01,2017,1,January,People's Republic of China,34.0
2017M01,2017,1,January,Croatia,1.0
2017M01,2017,1,January,Cyprus,46.0
2017M01,2017,1,January,Latvia,121.0
2017M01,2017,1,January,Lithuania,18.0
2017M01,2017,1,January,Luxembourg,12.0
2017M01,2017,1,January,Malta,3062.0
2017M01,2017,1,January,Norway,143.0
2017M01,2017,1,January,New Zealand,140.0
2017M01,2017,1,January,Portugal,560.0
2017M01,2017,1,January,Poland,99.0
2017M01,2017,1,January,Romania,424.0
2017M01,2017,1,January,Russia,128.0
2017M01,2017,1,January,Slovakia,40.0
2017M01,2017,1,January,Slovenia,2994.0
2017M01,2017,1,January,Spain,85.0
2017M01,2017,1,January,South Africa,658.0
2017M01,2017,1,January,Republic of South Korea,1400.0
2017M01,2017,1,January,Sweden,3064.0
2017M01,2017,1,January,Switzerland (incl.Liechtenstein),63.0
2017M01,2017,1,January,Czech Republic,56.0
2017M01,2017,1,January,Turkey,288.0
2017M01,2017,1,January,Hungary,45.0
2017M01,2017,1,January,Ukraine,211837.0
2017M01,2017,1,January,Germany,13369.0
2017M01,2017,1,January,Other African countries,252.0
2017M01,2017,1,January,Other Asian countries,3934.0
2017M01,2017,1,January,Other European Countries,828.0
2017M01,2017,1,January,Other Oceania and other territories,13.0
2017M01,2017,1,January,Other South and Central American countries,688.0
2017M01,2017,1,January,Total,7996.0
2017M01,2017,1,January,Iceland,11.0
2017M01,2017,1,January,Foreigners,132.0
2017M01,2017,1,January,Austria,1273.0
2017M01,2017,1,January,Australia,37.0
2017M01,2017,1,January,United States of America,27.0
2017M01,2017,1,January,Belgium,1232.0
2017M01,2017,1,January,United Kingdom,55.0
2017M01,2017,1,January,Denmark,27.0
2017M01,2017,1,January,Estonia,142.0
2017M01,2017,1,January,Finland,7.0
2017M01,2017,1,January,France,2.0
2017M01,2017,1,January,Greece,91.0
2017M01,2017,1,January,Greenland,25.0
2017M01,2017,1,January,Netherlands,35.0
2017M01,2017,1,January,India,2902.0
2017M01,2017,1,January,Ireland,10.0
2017M01,2017,1,January,Israel,58.0
2017M01,2017,1,January,Italy,84.0
2017M01,2017,1,January,Japan,127.0
2017M01,2017,1,January,Canada,396.0
2017M01,2017,1,January,Malta,73.0
2017M01,2017,1,January,Norway,5.0
2017M01,2017,1,January,New Zealand,12.0
2017M01,2017,1,January,Portugal,29.0
2017M01,2017,1,January,Poland,2.0
2017M01,2017,1,January,Romania,55.0
2017M01,2017,1,January,Russia,1.0
2017M01,2017,1,January,Slovakia,2.0
2017M01,2017,1,January,Slovenia,86.0
2017M01,2017,1,January,Spain,16.0
2017M01,2017,1,January,South Africa,76.0
2017M01,2017,1,January,Republic of South Korea,260.0
2017M01,2017,1,January,Sweden,29.0
2017M01,2017,1,January,Czech Republic,3.0
2017M01,2017,1,January,Turkey,6.0
2017M01,2017,1,January,Hungary,10.0
2017M01,2017,1,January,Ukraine,5094.0
2017M01,2017,1,January,Germany,371.0
2017M01,2017,1,January,Other African countries,3.0
2017M01,2017,1,January,Other Asian countries,259.0
2017M01,2017,1,January,Other European Countries,3.0
2017M01,2017,1,January,Other Oceania and other territories,6.0
2017M01,2017,1,January,Other South and Central American countries,16.0
2017M01,2017,1,January,Total,1029.0
2017M01,2017,1,January,Iceland,4.0
2017M01,2017,1,January,Foreigners,6.0
2017M01,2017,1,January,Austria,122.0
2017M01,2017,1,January,Belgium,79.0
2017M01,2017,1,January,United Kingdom,6.0
2017M01,2017,1,January,Denmark,2.0
2017M01,2017,1,January,Estonia,15.0
2017M01,2017,1,January,Greece,14.0
2017M01,2017,1,January,Netherlands,1.0
2017M01,2017,1,January,India,507.0
2017M01,2017,1,January,Israel,9.0
2017M01,2017,1,January,Italy,5.0
2017M01,2017,1,January,Japan,8.0
2017M01,2017,1,January,Canada,25.0
2017M01,2017,1,January,Malta,5.0
2017M01,2017,1,January,Romania,3.0
2017M01,2017,1,January,Slovenia,12.0
2017M01,2017,1,January,South Africa,1.0
2017M01,2017,1,January,Republic of South Korea,58.0
2017M01,2017,1,January,Sweden,6.0
2017M01,2017,1,January,Switzerland (incl.Liechtenstein),1.0
2017M01,2017,1,January,Ukraine,522.0
2017M01,2017,1,January,Germany,106.0
2017M01,2017,1,January,Other African countries,18.0
2017M01,2017,1,January,Other Asian countries,14.0
2017M01,2017,1,January,Other Oceania and other territories,2.0
2017M01,2017,1,January,Total,58412.0
2017M01,2017,1,January,Iceland,219.0
2017M01,2017,1,January,Foreigners,1149.0
2017M01,2017,1,January,Austria,9369.0
2017M01,2017,1,January,Australia,313.0
2017M01,2017,1,January,United States of America,43.0
2017M01,2017,1,January,Belgium,7191.0
2017M01,2017,1,January,Brazil,8.0
2017M01,2017,1,January,United Kingdom,455.0
2017M01,2017,1,January,Bulgaria,40.0
2017M01,2017,1,January,Denmark,48.0
2017M01,2017,1,January,Estonia,2174.0
2017M01,2017,1,January,France,18.0
2017M01,2017,1,January,Greece,1306.0
2017M01,2017,1,January,Greenland,335.0
2017M01,2017,1,January,Netherlands,192.0
2017M01,2017,1,January,India,9012.0
2017M01,2017,1,January,Ireland,42.0
2017M01,2017,1,January,Israel,803.0
2017M01,2017,1,January,Italy,4288.0
2017M01,2017,1,January,Japan,1170.0
2017M01,2017,1,January,Canada,9591.0
2017M01,2017,1,January,Cyprus,6.0
2017M01,2017,1,January,Latvia,324.0
2017M01,2017,1,January,Lithuania,14.0
2017M01,2017,1,January,Malta,256.0
2017M01,2017,1,January,Norway,50.0
2017M01,2017,1,January,New Zealand,52.0
2017M01,2017,1,January,Portugal,149.0
2017M01,2017,1,January,Poland,31.0
2017M01,2017,1,January,Romania,139.0
2017M01,2017,1,January,Russia,35.0
2017M01,2017,1,January,Slovakia,23.0
2017M01,2017,1,January,Slovenia,1281.0
2017M01,2017,1,January,Spain,60.0
2017M01,2017,1,January,South Africa,800.0
2017M01,2017,1,January,Republic of South Korea,1069.0
2017M01,2017,1,January,Sweden,318.0
2017M01,2017,1,January,Switzerland (incl.Liechtenstein),62.0
2017M01,2017,1,January,Czech Republic,44.0
2017M01,2017,1,January,Turkey,56.0
2017M01,2017,1,January,Hungary,23.0
2017M01,2017,1,January,Ukraine,49400.0
2017M01,2017,1,January,Germany,2808.0
2017M01,2017,1,January,Other African countries,69.0
2017M01,2017,1,January,Other Asian countries,2770.0
2017M01,2017,1,January,Other European Countries,10.0
2017M01,2017,1,January,Other Oceania and other territories,11.0
2017M01,2017,1,January,Other South and Central American countries,186.0
2017M01,2017,1,January,Total,26360.0
2017M01,2017,1,January,Iceland,88.0
2017M01,2017,1,January,Foreigners,446.0
2017M01,2017,1,January,Austria,5779.0
2017M01,2017,1,January,Australia,77.0
2017M01,2017,1,January,United States of America,8.0
2017M01,2017,1,January,Belgium,4778.0
2017M01,2017,1,January,Brazil,4.0
2017M01,2017,1,January,United Kingdom,530.0
2017M01,2017,1,January,Bulgaria,6.0
2017M01,2017,1,January,Denmark,45.0
2017M01,2017,1,January,Estonia,914.0
2017M01,2017,1,January,Finland,9.0
2017M01,2017,1,January,Faroe Island,81.0
2017M01,2017,1,January,Greece,555.0
2017M01,2017,1,January,Greenland,42.0
2017M01,2017,1,January,Netherlands,132.0
2017M01,2017,1,January,India,3329.0
2017M01,2017,1,January,Ireland,9.0
2017M01,2017,1,January,Israel,159.0
2017M01,2017,1,January,Italy,770.0
2017M01,2017,1,January,Japan,452.0
2017M01,2017,1,January,Canada,3791.0
2017M01,2017,1,January,People's Republic of China,6.0
2017M01,2017,1,January,Cyprus,4.0
2017M01,2017,1,January,Latvia,22.0
2017M01,2017,1,January,Lithuania,4.0
2017M01,2017,1,January,Malta,102.0
2017M01,2017,1,January,Norway,6.0
2017M01,2017,1,January,New Zealand,9.0
2017M01,2017,1,January,Portugal,91.0
2017M01,2017,1,January,Poland,19.0
2017M01,2017,1,January,Romania,90.0
2017M01,2017,1,January,Russia,15.0
2017M01,2017,1,January,Slovenia,266.0
2017M01,2017,1,January,Spain,4.0
2017M01,2017,1,January,South Africa,666.0
2017M01,2017,1,January,Republic of South Korea,418.0
2017M01,2017,1,January,Sweden,464.0
2017M01,2017,1,January,Switzerland (incl.Liechtenstein),22.0
2017M01,2017,1,January,Turkey,31.0
2017M01,2017,1,January,Hungary,14.0
2017M01,2017,1,January,Ukraine,23031.0
2017M01,2017,1,January,Germany,1412.0
2017M01,2017,1,January,Other African countries,12.0
2017M01,2017,1,January,Other Asian countries,609.0
2017M01,2017,1,January,Other European Countries,6.0
2017M01,2017,1,January,Other Oceania and other territories,5.0
2017M01,2017,1,January,Other South and Central American countries,59.0
2017M01,2017,1,January,Total,1131.0
2017M01,2017,1,January,Iceland,4.0
2017M01,2017,1,January,Foreigners,10.0
2017M01,2017,1,January,Austria,192.0
2017M01,2017,1,January,Australia,4.0
2017M01,2017,1,January,United States of America,3.0
2017M01,2017,1,January,Belgium,68.0
2017M01,2017,1,January,United Kingdom,7.0
2017M01,2017,1,January,Estonia,19.0
2017M01,2017,1,January,Greece,16.0
2017M01,2017,1,January,India,559.0
2017M01,2017,1,January,Israel,6.0
2017M01,2017,1,January,Italy,6.0
2017M01,2017,1,January,Japan,17.0
2017M01,2017,1,January,Canada,33.0
2017M01,2017,1,January,Malta,13.0
2017M01,2017,1,January,Norway,4.0
2017M01,2017,1,January,Romania,2.0
2017M01,2017,1,January,Slovenia,8.0
2017M01,2017,1,January,South Africa,4.0
2017M01,2017,1,January,Republic of South Korea,12.0
2017M01,2017,1,January,Sweden,9.0
2017M01,2017,1,January,Hungary,2.0
2017M01,2017,1,January,Ukraine,572.0
2017M01,2017,1,January,Germany,89.0
2017M01,2017,1,January,Other Asian countries,44.0
2017M01,2017,1,January,Total,8214.0
2017M01,2017,1,January,Iceland,4.0
2017M01,2017,1,January,Foreigners,44.0
2017M01,2017,1,January,Austria,1120.0
2017M01,2017,1,January,Australia,72.0
2017M01,2017,1,January,United States of America,4.0
2017M01,2017,1,January,Belgium,665.0
2017M01,2017,1,January,United Kingdom,40.0
2017M01,2017,1,January,Estonia,254.0
2017M01,2017,1,January,Greece,173.0
2017M01,2017,1,January,Greenland,4.0
2017M01,2017,1,January,Netherlands,6.0
2017M01,2017,1,January,India,3174.0
2017M01,2017,1,January,Israel,95.0
2017M01,2017,1,January,Italy,774.0
2017M01,2017,1,January,Japan,131.0
2017M01,2017,1,January,Canada,391.0
2017M01,2017,1,January,Cyprus,6.0
2017M01,2017,1,January,Malta,20.0
2017M01,2017,1,January,Portugal,16.0
2017M01,2017,1,January,Romania,22.0
2017M01,2017,1,January,Russia,3.0
2017M01,2017,1,January,Slovenia,133.0
2017M01,2017,1,January,Spain,2.0
2017M01,2017,1,January,South Africa,24.0
2017M01,2017,1,January,Republic of South Korea,272.0
2017M01,2017,1,January,Sweden,26.0
2017M01,2017,1,January,Switzerland (incl.Liechtenstein),4.0
2017M01,2017,1,January,Turkey,368.0
2017M01,2017,1,January,Ukraine,5040.0
2017M01,2017,1,January,Germany,230.0
2017M01,2017,1,January,Other Asian countries,119.0
2017M01,2017,1,January,Other South and Central American countries,18.0
2017M02,2017,2,February,Total,388450.0
2017M02,2017,2,February,Iceland,1519.0
2017M02,2017,2,February,Foreigners,2141.0
2017M02,2017,2,February,Austria,81819.0
2017M02,2017,2,February,Australia,2177.0
2017M02,2017,2,February,United States of America,411.0
2017M02,2017,2,February,Belgium,117426.0
2017M02,2017,2,February,Brazil,67.0
2017M02,2017,2,February,United Kingdom,4165.0
2017M02,2017,2,February,Bulgaria,73.0
2017M02,2017,2,February,Denmark,886.0
2017M02,2017,2,February,Estonia,15311.0
2017M02,2017,2,February,Finland,549.0
2017M02,2017,2,February,France,199.0
2017M02,2017,2,February,Faroe Island,171.0
2017M02,2017,2,February,Greece,9384.0
2017M02,2017,2,February,Greenland,846.0
2017M02,2017,2,February,Netherlands,3246.0
2017M02,2017,2,February,India,41839.0
2017M02,2017,2,February,Ireland,260.0
2017M02,2017,2,February,Israel,3179.0
2017M02,2017,2,February,Italy,10550.0
2017M02,2017,2,February,Japan,4555.0
2017M02,2017,2,February,Canada,21967.0
2017M02,2017,2,February,People's Republic of China,82.0
2017M02,2017,2,February,Croatia,2.0
2017M02,2017,2,February,Cyprus,142.0
2017M02,2017,2,February,Latvia,415.0
2017M02,2017,2,February,Lithuania,80.0
2017M02,2017,2,February,Luxembourg,52.0
2017M02,2017,2,February,Malta,3554.0
2017M02,2017,2,February,Norway,507.0
2017M02,2017,2,February,New Zealand,276.0
2017M02,2017,2,February,Portugal,712.0
2017M02,2017,2,February,Poland,352.0
2017M02,2017,2,February,Romania,587.0
2017M02,2017,2,February,Russia,239.0
2017M02,2017,2,February,Slovakia,51.0
2017M02,2017,2,February,Slovenia,7432.0
2017M02,2017,2,February,Spain,138.0
2017M02,2017,2,February,South Africa,2081.0
2017M02,2017,2,February,Republic of South Korea,3959.0
2017M02,2017,2,February,Sweden,3768.0
2017M02,2017,2,February,Switzerland (incl.Liechtenstein),166.0
2017M02,2017,2,February,Czech Republic,281.0
2017M02,2017,2,February,Turkey,593.0
2017M02,2017,2,February,Hungary,85.0
2017M02,2017,2,February,Ukraine,346611.0
2017M02,2017,2,February,Germany,24979.0
2017M02,2017,2,February,Other African countries,265.0
2017M02,2017,2,February,Other Asian countries,13823.0
2017M02,2017,2,February,Other European Countries,155.0
2017M02,2017,2,February,Other Oceania and other territories,30.0
2017M02,2017,2,February,Other South and Central American countries,904.0
2017M02,2017,2,February,Total,4406.0
2017M02,2017,2,February,Iceland,75.0
2017M02,2017,2,February,Foreigners,35.0
2017M02,2017,2,February,Austria,690.0
2017M02,2017,2,February,Australia,36.0
2017M02,2017,2,February,United States of America,7.0
2017M02,2017,2,February,Belgium,355.0
2017M02,2017,2,February,United Kingdom,36.0
2017M02,2017,2,February,Denmark,16.0
2017M02,2017,2,February,Estonia,236.0
2017M02,2017,2,February,France,4.0
2017M02,2017,2,February,Greece,72.0
2017M02,2017,2,February,Greenland,24.0
2017M02,2017,2,February,Netherlands,14.0
2017M02,2017,2,February,India,1043.0
2017M02,2017,2,February,Ireland,2.0
2017M02,2017,2,February,Israel,31.0
2017M02,2017,2,February,Italy,102.0
2017M02,2017,2,February,Japan,79.0
2017M02,2017,2,February,Canada,411.0
2017M02,2017,2,February,Latvia,2.0
2017M02,2017,2,February,Luxembourg,13.0
2017M02,2017,2,February,Malta,16.0
2017M02,2017,2,February,Portugal,14.0
2017M02,2017,2,February,Poland,4.0
2017M02,2017,2,February,Romania,21.0
2017M02,2017,2,February,Russia,6.0
2017M02,2017,2,February,Slovakia,5.0
2017M02,2017,2,February,Slovenia,81.0
2017M02,2017,2,February,Spain,29.0
2017M02,2017,2,February,South Africa,119.0
2017M02,2017,2,February,Republic of South Korea,98.0
2017M02,2017,2,February,Sweden,29.0
2017M02,2017,2,February,Turkey,2.0
2017M02,2017,2,February,Ukraine,3363.0
2017M02,2017,2,February,Germany,265.0
2017M02,2017,2,February,Other Asian countries,432.0
2017M02,2017,2,February,Other South and Central American countries,2.0
2017M02,2017,2,February,Total,240870.0
2017M02,2017,2,February,Iceland,737.0
2017M02,2017,2,February,Foreigners,1272.0
2017M02,2017,2,February,Austria,55702.0
2017M02,2017,2,February,Australia,1145.0
2017M02,2017,2,February,United States of America,294.0
2017M02,2017,2,February,Belgium,90217.0
2017M02,2017,2,February,Brazil,51.0
2017M02,2017,2,February,United Kingdom,2543.0
2017M02,2017,2,February,Bulgaria,33.0
2017M02,2017,2,February,Denmark,638.0
2017M02,2017,2,February,Estonia,7579.0
2017M02,2017,2,February,Finland,483.0
2017M02,2017,2,February,France,170.0
2017M02,2017,2,February,Faroe Island,85.0
2017M02,2017,2,February,Greece,5744.0
2017M02,2017,2,February,Greenland,335.0
2017M02,2017,2,February,Netherlands,2652.0
2017M02,2017,2,February,India,19673.0
2017M02,2017,2,February,Ireland,60.0
2017M02,2017,2,February,Israel,1392.0
2017M02,2017,2,February,Italy,5337.0
2017M02,2017,2,February,Japan,2648.0
2017M02,2017,2,February,Canada,6955.0
2017M02,2017,2,February,People's Republic of China,82.0
2017M02,2017,2,February,Croatia,2.0
2017M02,2017,2,February,Cyprus,91.0
2017M02,2017,2,February,Latvia,249.0
2017M02,2017,2,February,Lithuania,34.0
2017M02,2017,2,February,Luxembourg,16.0
2017M02,2017,2,February,Malta,2661.0
2017M02,2017,2,February,Norway,204.0
2017M02,2017,2,February,New Zealand,120.0
2017M02,2017,2,February,Portugal,300.0
2017M02,2017,2,February,Poland,132.0
2017M02,2017,2,February,Romania,258.0
2017M02,2017,2,February,Russia,118.0
2017M02,2017,2,February,Slovakia,12.0
2017M02,2017,2,February,Slovenia,4094.0
2017M02,2017,2,February,Spain,57.0
2017M02,2017,2,February,South Africa,621.0
2017M02,2017,2,February,Republic of South Korea,1535.0
2017M02,2017,2,February,Sweden,2931.0
2017M02,2017,2,February,Switzerland (incl.Liechtenstein),53.0
2017M02,2017,2,February,Czech Republic,127.0
2017M02,2017,2,February,Turkey,177.0
2017M02,2017,2,February,Hungary,41.0
2017M02,2017,2,February,Ukraine,221197.0
2017M02,2017,2,February,Germany,15412.0
2017M02,2017,2,February,Other African countries,159.0
2017M02,2017,2,February,Other Asian countries,5087.0
2017M02,2017,2,February,Other European Countries,131.0
2017M02,2017,2,February,Other Oceania and other territories,23.0
2017M02,2017,2,February,Other South and Central American countries,398.0
2017M02,2017,2,February,Total,15068.0
2017M02,2017,2,February,Iceland,166.0
2017M02,2017,2,February,Foreigners,96.0
2017M02,2017,2,February,Austria,2103.0
2017M02,2017,2,February,Australia,104.0
2017M02,2017,2,February,United States of America,19.0
2017M02,2017,2,February,Belgium,1965.0
2017M02,2017,2,February,United Kingdom,132.0
2017M02,2017,2,February,Bulgaria,5.0
2017M02,2017,2,February,Denmark,42.0
2017M02,2017,2,February,Estonia,569.0
2017M02,2017,2,February,Finland,1.0
2017M02,2017,2,February,Faroe Island,15.0
2017M02,2017,2,February,Greece,286.0
2017M02,2017,2,February,Greenland,28.0
2017M02,2017,2,February,Netherlands,48.0
2017M02,2017,2,February,India,5183.0
2017M02,2017,2,February,Ireland,1.0
2017M02,2017,2,February,Israel,72.0
2017M02,2017,2,February,Italy,177.0
2017M02,2017,2,February,Japan,130.0
2017M02,2017,2,February,Canada,593.0
2017M02,2017,2,February,Cyprus,15.0
2017M02,2017,2,February,Latvia,15.0
2017M02,2017,2,February,Lithuania,13.0
2017M02,2017,2,February,Malta,54.0
2017M02,2017,2,February,Norway,230.0
2017M02,2017,2,February,New Zealand,18.0
2017M02,2017,2,February,Portugal,63.0
2017M02,2017,2,February,Poland,120.0
2017M02,2017,2,February,Romania,42.0
2017M02,2017,2,February,Russia,11.0
2017M02,2017,2,February,Slovakia,12.0
2017M02,2017,2,February,Slovenia,256.0
2017M02,2017,2,February,Spain,2.0
2017M02,2017,2,February,South Africa,103.0
2017M02,2017,2,February,Republic of South Korea,317.0
2017M02,2017,2,February,Sweden,57.0
2017M02,2017,2,February,Switzerland (incl.Liechtenstein),17.0
2017M02,2017,2,February,Czech Republic,138.0
2017M02,2017,2,February,Turkey,32.0
2017M02,2017,2,February,Hungary,5.0
2017M02,2017,2,February,Ukraine,9885.0
2017M02,2017,2,February,Germany,934.0
2017M02,2017,2,February,Other African countries,3.0
2017M02,2017,2,February,Other Asian countries,737.0
2017M02,2017,2,February,Other European Countries,5.0
2017M02,2017,2,February,Other Oceania and other territories,2.0
2017M02,2017,2,February,Other South and Central American countries,132.0
2017M02,2017,2,February,Total,1697.0
2017M02,2017,2,February,Iceland,25.0
2017M02,2017,2,February,Foreigners,20.0
2017M02,2017,2,February,Austria,264.0
2017M02,2017,2,February,Australia,14.0
2017M02,2017,2,February,Belgium,184.0
2017M02,2017,2,February,United Kingdom,23.0
2017M02,2017,2,February,Bulgaria,3.0
2017M02,2017,2,February,Estonia,68.0
2017M02,2017,2,February,Greece,48.0
2017M02,2017,2,February,Greenland,8.0
2017M02,2017,2,February,Netherlands,3.0
2017M02,2017,2,February,India,473.0
2017M02,2017,2,February,Ireland,1.0
2017M02,2017,2,February,Israel,20.0
2017M02,2017,2,February,Italy,11.0
2017M02,2017,2,February,Japan,30.0
2017M02,2017,2,February,Canada,85.0
2017M02,2017,2,February,Malta,11.0
2017M02,2017,2,February,New Zealand,2.0
2017M02,2017,2,February,Portugal,2.0
2017M02,2017,2,February,Poland,2.0
2017M02,2017,2,February,Slovenia,29.0
2017M02,2017,2,February,South Africa,11.0
2017M02,2017,2,February,Republic of South Korea,35.0
2017M02,2017,2,February,Sweden,15.0
2017M02,2017,2,February,Switzerland (incl.Liechtenstein),3.0
2017M02,2017,2,February,Ukraine,1224.0
2017M02,2017,2,February,Germany,265.0
2017M02,2017,2,February,Other Asian countries,35.0
2017M02,2017,2,February,Other South and Central American countries,7.0
2017M02,2017,2,February,Total,80127.0
2017M02,2017,2,February,Iceland,339.0
2017M02,2017,2,February,Foreigners,511.0
2017M02,2017,2,February,Austria,13835.0
2017M02,2017,2,February,Australia,558.0
2017M02,2017,2,February,United States of America,65.0
2017M02,2017,2,February,Belgium,14944.0
2017M02,2017,2,February,Brazil,9.0
2017M02,2017,2,February,United Kingdom,786.0
2017M02,2017,2,February,Bulgaria,32.0
2017M02,2017,2,February,Denmark,68.0
2017M02,2017,2,February,Estonia,4597.0
2017M02,2017,2,February,France,17.0
2017M02,2017,2,February,Greece,2213.0
2017M02,2017,2,February,Greenland,407.0
2017M02,2017,2,February,Netherlands,313.0
2017M02,2017,2,February,India,8621.0
2017M02,2017,2,February,Ireland,90.0
2017M02,2017,2,February,Israel,1186.0
2017M02,2017,2,February,Italy,3657.0
2017M02,2017,2,February,Japan,1153.0
2017M02,2017,2,February,Canada,9940.0
2017M02,2017,2,February,Cyprus,25.0
2017M02,2017,2,February,Latvia,142.0
2017M02,2017,2,February,Lithuania,16.0
2017M02,2017,2,February,Luxembourg,12.0
2017M02,2017,2,February,Malta,359.0
2017M02,2017,2,February,Norway,48.0
2017M02,2017,2,February,New Zealand,98.0
2017M02,2017,2,February,Portugal,236.0
2017M02,2017,2,February,Poland,70.0
2017M02,2017,2,February,Romania,102.0
2017M02,2017,2,February,Russia,61.0
2017M02,2017,2,February,Slovakia,18.0
2017M02,2017,2,February,Slovenia,1757.0
2017M02,2017,2,February,Spain,27.0
2017M02,2017,2,February,South Africa,765.0
2017M02,2017,2,February,Republic of South Korea,1497.0
2017M02,2017,2,February,Sweden,466.0
2017M02,2017,2,February,Switzerland (incl.Liechtenstein),49.0
2017M02,2017,2,February,Czech Republic,12.0
2017M02,2017,2,February,Turkey,72.0
